Date,Store,Series,UnitsSold,UnitPrice,SalesAmount
2024/5/5,Miami,LeBron,2,131.88,263.76
2024/5/5,Miami,KD,11,125.12,1376.32
2024/5/5,Miami,Kyrie,13,128.45,1669.85
2024/5/6,New York,Luka,18,128.92,2320.56
2024/5/6,New York,Jordan,4,152.38,609.52
2024/5/6,New York,LeBron,7,135.34,947.38
2024/5/6,New York,KD,0,135.05,0
2024/5/6,New York,Kyrie,8,124.19,993.52
2024/5/6,Los Angeles,Luka,9,121.18,1090.62
2024/5/6,Los Angeles,Jordan,11,154.97,1704.67
2024/5/6,Los Angeles,LeBron,9,135.69,1221.21
2024/5/6,Los Angeles,KD,9,132.07,1188.63
2024/5/6,Los Angeles,Kyrie,4,132.24,528.96
2024/5/6,Chicago,Luka,3,122.9,368.7
2024/5/6,Chicago,Jordan,11,155.01,1705.11
2024/5/6,Chicago,LeBron,6,142.7,856.2
2024/5/6,Chicago,KD,13,137.17,1783.21
2024/5/6,Chicago,Kyrie,19,130.83,2485.77
2024/5/6,Houston,Luka,5,112.39,561.95
2024/5/6,Houston,Jordan,8,142.33,1138.64
2024/5/6,Houston,LeBron,10,143.06,1430.6
2024/5/6,Houston,KD,0,130.79,0
2024/5/6,Houston,Kyrie,0,120.12,0
2024/5/6,Miami,Luka,8,115.28,922.24
2024/5/6,Miami,Jordan,14,141.25,1977.5
2024/5/6,Miami,LeBron,5,147.26,736.3
2024/5/6,Miami,KD,12,124.68,1496.16
2024/5/6,Miami,Kyrie,2,115.92,231.84
2024/5/7,New York,Luka,3,120.68,362.04
2024/5/7,New York,Jordan,11,143.64,1580.04
2024/5/7,New York,LeBron,9,147.92,1331.28
2024/5/7,New York,KD,4,131.02,524.08
2024/5/7,New York,Kyrie,16,117.24,1875.84
2024/5/7,Los Angeles,Luka,1,121.37,121.37
2024/5/7,Los Angeles,Jordan,1,153.13,153.13
2024/5/7,Los Angeles,LeBron,6,134.13,804.78
2024/5/7,Los Angeles,KD,16,135.48,2167.68
2024/5/7,Los Angeles,Kyrie,8,118.66,949.28
2024/5/7,Chicago,Luka,1,111.13,111.13
2024/5/7,Chicago,Jordan,11,142.89,1571.79
2024/5/7,Chicago,LeBron,9,136.15,1225.35
2024/5/7,Chicago,KD,17,129.01,2193.17
2024/5/7,Chicago,Kyrie,12,127.45,1529.4
2024/5/7,Houston,Luka,4,127.4,509.6
2024/5/7,Houston,Jordan,5,156.01,780.05
2024/5/7,Houston,LeBron,13,149.49,1943.37
2024/5/7,Houston,KD,0,134.03,0
2024/5/7,Houston,Kyrie,0,125.22,0
2024/5/7,Miami,Luka,1,110.84,110.84
2024/5/7,Miami,Jordan,9,145.96,1313.64
2024/5/7,Miami,LeBron,11,130.63,1436.93
2024/5/7,Miami,KD,2,129.02,258.04
2024/5/7,Miami,Kyrie,15,119.64,1794.6
2024/5/8,New York,Luka,18,125.96,2267.28
2024/5/8,New York,Jordan,9,158.21,1423.89
2024/5/8,New York,LeBron,4,146.39,585.56
2024/5/8,New York,KD,11,127.88,1406.68
2024/5/8,New York,Kyrie,0,127.64,0
2024/5/8,Los Angeles,Luka,7,129.91,909.37
2024/5/8,Los Angeles,Jordan,10,158.46,1584.6
2024/5/8,Los Angeles,LeBron,19,135.06,2566.14
2024/5/8,Los Angeles,KD,19,138.24,2626.56
2024/5/8,Los Angeles,Kyrie,19,123.15,2339.85
2024/5/8,Chicago,Luka,0,113.2,0
2024/5/8,Chicago,Jordan,1,142.46,142.46
2024/5/8,Chicago,LeBron,8,147.09,1176.72
2024/5/8,Chicago,KD,18,120.48,2168.64
2024/5/8,Chicago,Kyrie,18,128.43,2311.74
2024/5/8,Houston,Luka,15,123.94,1859.1
2024/5/8,Houston,Jordan,4,144.09,576.36
2024/5/8,Houston,LeBron,16,144.88,2318.08
2024/5/8,Houston,KD,14,138.25,1935.5
2024/5/8,Houston,Kyrie,8,129.61,1036.88
2024/5/8,Miami,Luka,6,121.62,729.72
2024/5/8,Miami,Jordan,10,149.82,1498.2
2024/5/8,Miami,LeBron,19,133.09,2528.71
2024/5/8,Miami,KD,14,137.18,1920.52
2024/5/8,Miami,Kyrie,11,128.87,1417.57
2024/5/9,New York,Luka,18,124.09,2233.62
2024/5/9,New York,Jordan,20,143.43,2868.6
2024/5/9,New York,LeBron,11,144.31,1587.41
2024/5/9,New York,KD,11,138.98,1528.78
2024/5/9,New York,Kyrie,20,121.61,2432.2
2024/5/9,Los Angeles,Luka,19,126.96,2412.24
2024/5/9,Los Angeles,Jordan,5,140.58,702.9
2024/5/9,Los Angeles,LeBron,17,132.27,2248.59
2024/5/9,Los Angeles,KD,12,126.65,1519.8
2024/5/9,Los Angeles,Kyrie,4,126.74,506.96
2024/5/9,Chicago,Luka,13,121.18,1575.34
2024/5/9,Chicago,Jordan,6,148.09,888.54
2024/5/9,Chicago,LeBron,9,132.68,1194.12
2024/5/9,Chicago,KD,8,135.05,1080.4
2024/5/9,Chicago,Kyrie,7,115.91,811.37
2024/5/9,Houston,Luka,19,110.97,2108.43
2024/5/9,Houston,Jordan,19,159.59,3032.21
2024/5/9,Houston,LeBron,15,148.83,2232.45
2024/5/9,Houston,KD,5,133.83,669.15
2024/5/9,Houston,Kyrie,1,133.08,133.08
2024/5/9,Miami,Luka,14,121.57,1701.98
2024/5/9,Miami,Jordan,6,143.51,861.06
2024/5/9,Miami,LeBron,4,146.72,586.88
2024/5/9,Miami,KD,11,137.14,1508.54
2024/5/9,Miami,Kyrie,20,131.16,2623.2
2024/5/10,New York,Luka,9,129.54,1165.86
2024/5/10,New York,Jordan,13,141.64,1841.32
2024/5/10,New York,LeBron,8,134.32,1074.56
2024/5/10,New York,KD,20,129.48,2589.6
2024/5/10,New York,Kyrie,14,120.91,1692.74
2024/5/10,Los Angeles,Luka,8,113.07,904.56
2024/5/10,Los Angeles,Jordan,10,143.06,1430.6
2024/5/10,Los Angeles,LeBron,6,142.37,854.22
2024/5/10,Los Angeles,KD,9,139.63,1256.67
2024/5/10,Los Angeles,Kyrie,18,116.85,2103.3
2024/5/10,Chicago,Luka,15,129.17,1937.55
2024/5/10,Chicago,Jordan,16,147.35,2357.6
2024/5/10,Chicago,LeBron,7,137.28,960.96
2024/5/10,Chicago,KD,9,120.42,1083.78
2024/5/10,Chicago,Kyrie,19,124.76,2370.44
2024/5/10,Houston,Luka,8,120.55,964.4
2024/5/10,Houston,Jordan,7,145.71,1019.97
2024/5/10,Houston,LeBron,4,138.61,554.44
2024/5/10,Houston,KD,15,127.65,1914.75
2024/5/10,Houston,Kyrie,1,115.33,115.33
2024/5/10,Miami,Luka,17,123.62,2101.54
2024/5/10,Miami,Jordan,5,154.64,773.2
2024/5/10,Miami,LeBron,3,136.84,410.52
2024/5/10,Miami,KD,8,132.51,1060.08
2024/5/10,Miami,Kyrie,5,116.7,583.5
2024/5/11,New York,Luka,18,124.97,2249.46
2024/5/11,New York,Jordan,14,140.1,1961.4
2024/5/11,New York,LeBron,5,135.4,677
2024/5/11,New York,KD,11,122.8,1350.8
2024/5/11,New York,Kyrie,4,127.42,509.68
2024/5/11,Los Angeles,Luka,4,124.36,497.44
2024/5/11,Los Angeles,Jordan,6,153.61,921.66
2024/5/11,Los Angeles,LeBron,12,130.59,1567.08
2024/5/11,Los Angeles,KD,0,125.51,0
2024/5/11,Los Angeles,Kyrie,19,123.39,2344.41
2024/5/11,Chicago,Luka,8,122.19,977.52
2024/5/11,Chicago,Jordan,6,140.92,845.52
2024/5/11,Chicago,LeBron,19,133.79,2542.01
2024/5/11,Chicago,KD,20,133.05,2661
2024/5/11,Chicago,Kyrie,17,115.45,1962.65
2024/5/11,Houston,Luka,0,116.47,0
2024/5/11,Houston,Jordan,0,154.44,0
2024/5/11,Houston,LeBron,9,130.56,1175.04
2024/5/11,Houston,KD,3,131.45,394.35
2024/5/11,Houston,Kyrie,5,117.6,588
2024/5/11,Miami,Luka,14,123.95,1735.3
2024/5/11,Miami,Jordan,10,146.04,1460.4
2024/5/11,Miami,LeBron,17,134.89,2293.13
2024/5/11,Miami,KD,16,136.5,2184
2024/5/11,Miami,Kyrie,11,128.97,1418.67
2024/5/12,New York,Luka,19,116.29,2209.51
2024/5/12,New York,Jordan,8,148.07,1184.56
2024/5/12,New York,LeBron,13,143.35,1863.55
2024/5/12,New York,KD,14,120.39,1685.46
2024/5/12,New York,Kyrie,13,126.5,1644.5
2024/5/12,Los Angeles,Luka,6,119.08,714.48
2024/5/12,Los Angeles,Jordan,19,152.17,2891.23
2024/5/12,Los Angeles,LeBron,5,137.64,688.2
2024/5/12,Los Angeles,KD,14,120.73,1690.22
2024/5/12,Los Angeles,Kyrie,15,126.44,1896.6
2024/5/12,Chicago,Luka,3,116.22,348.66
2024/5/12,Chicago,Jordan,2,155.39,310.78
2024/5/12,Chicago,LeBron,17,144.09,2449.53
2024/5/12,Chicago,KD,14,126.37,1769.18
2024/5/12,Chicago,Kyrie,19,133.56,2537.64
2024/5/12,Houston,Luka,20,126.88,2537.6
2024/5/12,Houston,Jordan,6,151.39,908.34
2024/5/12,Houston,LeBron,4,135.8,543.2
2024/5/12,Houston,KD,13,129.93,1689.09
2024/5/12,Houston,Kyrie,3,117.96,353.88
2024/5/12,Miami,Luka,8,111.26,890.08
2024/5/12,Miami,Jordan,6,141.68,850.08
2024/5/12,Miami,LeBron,3,132.73,398.19
2024/5/12,Miami,KD,13,123.23,1601.99
2024/5/12,Miami,Kyrie,9,129.49,1165.41
2024/5/13,New York,Luka,3,117.31,351.93
2024/5/13,New York,Jordan,3,156.31,468.93
2024/5/13,New York,LeBron,5,135.01,675.05
2024/5/13,New York,KD,19,138.36,2628.84
2024/5/13,New York,Kyrie,9,122.59,1103.31
2024/5/13,Los Angeles,Luka,10,119.51,1195.1
2024/5/13,Los Angeles,Jordan,7,155.3,1087.1
2024/5/13,Los Angeles,LeBron,5,139.5,697.5
2024/5/13,Los Angeles,KD,4,125.87,503.48
2024/5/13,Los Angeles,Kyrie,0,120.13,0
2024/5/13,Chicago,Luka,13,118.15,1535.95
2024/5/13,Chicago,Jordan,5,145.9,729.5
2024/5/13,Chicago,LeBron,9,130.47,1174.23
2024/5/13,Chicago,KD,8,125.68,1005.44
2024/5/13,Chicago,Kyrie,7,124.8,873.6
2024/5/13,Houston,Luka,0,127.98,0
2024/5/13,Houston,Jordan,1,146.22,146.22
2024/5/13,Houston,LeBron,2,139.66,279.32
2024/5/13,Houston,KD,1,132,132
2024/5/13,Houston,Kyrie,0,125.76,0
2024/5/13,Miami,Luka,10,115.42,1154.2
2024/5/13,Miami,Jordan,10,150.12,1501.2
2024/5/13,Miami,LeBron,12,135.11,1621.32
2024/5/13,Miami,KD,4,126.14,504.56
2024/5/13,Miami,Kyrie,5,128.31,641.55
2024/5/14,New York,Luka,3,110.1,330.3
2024/5/14,New York,Jordan,9,141.41,1272.69
2024/5/14,New York,LeBron,17,139.89,2378.13
2024/5/14,New York,KD,19,136,2584
2024/5/14,New York,Kyrie,3,118.95,356.85
2024/5/14,Los Angeles,Luka,13,112.84,1466.92
2024/5/14,Los Angeles,Jordan,19,142.89,2714.91
2024/5/14,Los Angeles,LeBron,13,130.73,1699.49
2024/5/14,Los Angeles,KD,10,132.54,1325.4
2024/5/14,Los Angeles,Kyrie,4,133.59,534.36
2024/5/14,Chicago,Luka,14,120.84,1691.76
2024/5/14,Chicago,Jordan,13,155.76,2024.88
2024/5/14,Chicago,LeBron,10,149.36,1493.6
2024/5/14,Chicago,KD,17,125.94,2140.98
2024/5/14,Chicago,Kyrie,8,132.91,1063.28
2024/5/14,Houston,Luka,6,124.08,744.48
2024/5/14,Houston,Jordan,6,158.57,951.42
2024/5/14,Houston,LeBron,19,148.75,2826.25
2024/5/14,Houston,KD,1,129.72,129.72
2024/5/14,Houston,Kyrie,20,115.06,2301.2
2024/5/14,Miami,Luka,20,115.59,2311.8
2024/5/14,Miami,Jordan,6,152.7,916.2
2024/5/14,Miami,LeBron,17,145.16,2467.72
2024/5/14,Miami,KD,19,133.49,2536.31
2024/5/14,Miami,Kyrie,7,125.62,879.34
2024/5/15,New York,Luka,3,121.96,365.88
2024/5/15,New York,Jordan,19,149.56,2841.64
2024/5/15,New York,LeBron,12,142.84,1714.08
2024/5/15,New York,KD,2,121.15,242.3
2024/5/15,New York,Kyrie,5,119.68,598.4
2024/5/15,Los Angeles,Luka,9,122.1,1098.9
2024/5/15,Los Angeles,Jordan,10,143.24,1432.4
2024/5/15,Los Angeles,LeBron,15,143.3,2149.5
2024/5/15,Los Angeles,KD,15,130.62,1959.3
2024/5/15,Los Angeles,Kyrie,4,119.8,479.2
2024/5/15,Chicago,Luka,0,128.68,0
2024/5/15,Chicago,Jordan,7,143.39,1003.73
2024/5/15,Chicago,LeBron,7,140.95,986.65
2024/5/15,Chicago,KD,10,138.37,1383.7
2024/5/15,Chicago,Kyrie,18,121.09,2179.62
2024/5/15,Houston,Luka,1,129.19,129.19
2024/5/15,Houston,Jordan,16,158.69,2539.04
2024/5/15,Houston,LeBron,8,143.36,1146.88
2024/5/15,Houston,KD,4,121.89,487.56
2024/5/15,Houston,Kyrie,15,117.91,1768.65
2024/5/15,Miami,Luka,18,117.07,2107.26
2024/5/15,Miami,Jordan,6,144.52,867.12
2024/5/15,Miami,LeBron,18,133.73,2407.14
2024/5/15,Miami,KD,4,121.36,485.44
2024/5/15,Miami,Kyrie,14,133.04,1862.56
2024/5/16,New York,Luka,18,118.03,2124.54
2024/5/16,New York,Jordan,18,156.27,2812.86
2024/5/16,New York,LeBron,10,148.31,1483.1
2024/5/16,New York,KD,14,134.7,1885.8
2024/5/16,New York,Kyrie,0,127.45,0
2024/5/16,Los Angeles,Luka,15,110.96,1664.4
2024/5/16,Los Angeles,Jordan,14,144.2,2018.8
2024/5/16,Los Angeles,LeBron,6,148.09,888.54
2024/5/16,Los Angeles,KD,12,130.36,1564.32
2024/5/16,Los Angeles,Kyrie,0,129.5,0
2024/5/16,Chicago,Luka,20,116.12,2322.4
2024/5/16,Chicago,Jordan,1,144.45,144.45
2024/5/16,Chicago,LeBron,18,149.29,2687.22
2024/5/16,Chicago,KD,3,130.75,392.25
2024/5/16,Chicago,Kyrie,14,118.52,1659.28
2024/5/16,Houston,Luka,14,112.84,1579.76
2024/5/16,Houston,Jordan,13,148.93,1936.09
2024/5/16,Houston,LeBron,7,143.83,1006.81
2024/5/16,Houston,KD,1,125.02,125.02
2024/5/16,Houston,Kyrie,9,128.5,1156.5
2024/5/16,Miami,Luka,4,127.94,511.76
2024/5/16,Miami,Jordan,15,146.5,2197.5
2024/5/16,Miami,LeBron,20,144.69,2893.8
2024/5/16,Miami,KD,18,130.53,2349.54
2024/5/16,Miami,Kyrie,17,127.66,2170.22
2024/5/17,New York,Luka,17,129.84,2207.28
2024/5/17,New York,Jordan,16,151.71,2427.36
2024/5/17,New York,LeBron,0,131.48,0
2024/5/17,New York,KD,14,133.73,1872.22
2024/5/17,New York,Kyrie,7,128.7,900.9
2024/5/17,Los Angeles,Luka,10,128.41,1284.1
2024/5/17,Los Angeles,Jordan,15,153.56,2303.4
2024/5/17,Los Angeles,LeBron,14,140.05,1960.7
2024/5/17,Los Angeles,KD,0,131.77,0
2024/5/17,Los Angeles,Kyrie,20,129.45,2589
2024/5/17,Chicago,Luka,3,126.75,380.25
2024/5/17,Chicago,Jordan,11,159.8,1757.8
2024/5/17,Chicago,LeBron,20,130.13,2602.6
2024/5/17,Chicago,KD,15,132.01,1980.15
2024/5/17,Chicago,Kyrie,14,134.11,1877.54
2024/5/17,Houston,Luka,13,113.34,1473.42
2024/5/17,Houston,Jordan,10,142.62,1426.2
2024/5/17,Houston,LeBron,3,135.07,405.21
2024/5/17,Houston,KD,13,139.95,1819.35
2024/5/17,Houston,Kyrie,8,134.39,1075.12
2024/5/17,Miami,Luka,10,124.66,1246.6
2024/5/17,Miami,Jordan,10,153.91,1539.1
2024/5/17,Miami,LeBron,5,138.02,690.1
2024/5/17,Miami,KD,5,126.1,630.5
2024/5/17,Miami,Kyrie,8,132.05,1056.4
2024/5/18,New York,Luka,15,110.14,1652.1
2024/5/18,New York,Jordan,10,144.52,1445.2
2024/5/18,New York,LeBron,9,146.4,1317.6
2024/5/18,New York,KD,5,127.72,638.6
2024/5/18,New York,Kyrie,8,124.69,997.52
2024/5/18,Los Angeles,Luka,15,119.8,1797
2024/5/18,Los Angeles,Jordan,20,149.78,2995.6
2024/5/18,Los Angeles,LeBron,10,131.63,1316.3
2024/5/18,Los Angeles,KD,17,131.23,2230.91
2024/5/18,Los Angeles,Kyrie,15,119.29,1789.35
2024/5/18,Chicago,Luka,9,129.2,1162.8
2024/5/18,Chicago,Jordan,18,151.32,2723.76
2024/5/18,Chicago,LeBron,15,133.27,1999.05
2024/5/18,Chicago,KD,18,120.18,2163.24
2024/5/18,Chicago,Kyrie,6,129.2,775.2
2024/5/18,Houston,Luka,15,112.11,1681.65
2024/5/18,Houston,Jordan,18,150,2700
2024/5/18,Houston,LeBron,14,134.39,1881.46
2024/5/18,Houston,KD,13,122.53,1592.89
2024/5/18,Houston,Kyrie,2,117.79,235.58
2024/5/18,Miami,Luka,13,115.93,1507.09
2024/5/18,Miami,Jordan,20,159.2,3184
2024/5/18,Miami,LeBron,17,141,2397
2024/5/18,Miami,KD,7,137.08,959.56
2024/5/18,Miami,Kyrie,17,134.87,2292.79
2024/5/19,New York,Luka,1,113.59,113.59
2024/5/19,New York,Jordan,17,152.49,2592.33
2024/5/19,New York,LeBron,9,147.62,1328.58
2024/5/19,New York,KD,9,130.58,1175.22
2024/5/19,New York,Kyrie,4,132.04,528.16
2024/5/19,Los Angeles,Luka,5,123.46,617.3
2024/5/19,Los Angeles,Jordan,6,149.23,895.38
2024/5/19,Los Angeles,LeBron,15,135.16,2027.4
2024/5/19,Los Angeles,KD,3,125.56,376.68
2024/5/19,Los Angeles,Kyrie,11,133.36,1466.96
2024/5/19,Chicago,Luka,9,128.46,1156.14
2024/5/19,Chicago,Jordan,16,143.78,2300.48
2024/5/19,Chicago,LeBron,20,145.32,2906.4
2024/5/19,Chicago,KD,2,124.78,249.56
2024/5/19,Chicago,Kyrie,9,120.49,1084.41
2024/5/19,Houston,Luka,5,125.43,627.15
2024/5/19,Houston,Jordan,11,140.05,1540.55
2024/5/19,Houston,LeBron,4,139.94,559.76
2024/5/19,Houston,KD,6,139.31,835.86
2024/5/19,Houston,Kyrie,2,125.88,251.76
2024/5/19,Miami,Luka,10,112.82,1128.2
2024/5/19,Miami,Jordan,18,154.32,2777.76
2024/5/19,Miami,LeBron,17,131.95,2243.15
2024/5/19,Miami,KD,17,121.8,2070.6
2024/5/19,Miami,Kyrie,9,118.55,1066.95
2024/5/20,New York,Luka,13,125.53,1631.89
2024/5/20,New York,Jordan,15,154.63,2319.45
2024/5/20,New York,LeBron,16,143.68,2298.88
2024/5/20,New York,KD,12,128.51,1542.12
2024/5/20,New York,Kyrie,4,129.29,517.16
2024/5/20,Los Angeles,Luka,5,120.73,603.65
2024/5/20,Los Angeles,Jordan,18,157.4,2833.2
2024/5/20,Los Angeles,LeBron,16,138.32,2213.12
2024/5/20,Los Angeles,KD,19,127.99,2431.81
2024/5/20,Los Angeles,Kyrie,20,132.79,2655.8
2024/5/20,Chicago,Luka,8,127.67,1021.36
2024/5/20,Chicago,Jordan,0,152.5,0
2024/5/20,Chicago,LeBron,3,137.62,412.86
2024/5/20,Chicago,KD,6,139.81,838.86
2024/5/20,Chicago,Kyrie,6,121.13,726.78
2024/5/20,Houston,Luka,18,125.9,2266.2
2024/5/20,Houston,Jordan,12,151.96,1823.52
2024/5/20,Houston,LeBron,19,133.92,2544.48
2024/5/20,Houston,KD,8,121.56,972.48
2024/5/20,Houston,Kyrie,17,125.96,2141.32
2024/5/20,Miami,Luka,15,114.58,1718.7
2024/5/20,Miami,Jordan,6,146.32,877.92
2024/5/20,Miami,LeBron,1,149.27,149.27
2024/5/20,Miami,KD,11,132.6,1458.6
2024/5/20,Miami,Kyrie,2,128.95,257.9
2024/5/21,New York,Luka,20,112.41,2248.2
2024/5/21,New York,Jordan,7,155.48,1088.36
2024/5/21,New York,LeBron,18,147.39,2653.02
2024/5/21,New York,KD,0,123.06,0
2024/5/21,New York,Kyrie,8,122.74,981.92
2024/5/21,Los Angeles,Luka,5,124.67,623.35
2024/5/21,Los Angeles,Jordan,1,158.15,158.15
2024/5/21,Los Angeles,LeBron,16,131.28,2100.48
2024/5/21,Los Angeles,KD,6,131.02,786.12
2024/5/21,Los Angeles,Kyrie,10,120.05,1200.5
2024/5/21,Chicago,Luka,10,127.69,1276.9
2024/5/21,Chicago,Jordan,7,154.03,1078.21
2024/5/21,Chicago,LeBron,5,141.61,708.05
2024/5/21,Chicago,KD,17,132.37,2250.29
2024/5/21,Chicago,Kyrie,17,118.71,2018.07
2024/5/21,Houston,Luka,3,115.51,346.53
2024/5/21,Houston,Jordan,8,151.21,1209.68
2024/5/21,Houston,LeBron,19,144.21,2739.99
2024/5/21,Houston,KD,17,132.17,2246.89
2024/5/21,Houston,Kyrie,16,116.77,1868.32
2024/5/21,Miami,Luka,5,117.38,586.9
2024/5/21,Miami,Jordan,13,143.27,1862.51
2024/5/21,Miami,LeBron,1,130.84,130.84
2024/5/21,Miami,KD,3,123.15,369.45
2024/5/21,Miami,Kyrie,0,116,0
2024/5/22,New York,Luka,16,124.83,1997.28
2024/5/22,New York,Jordan,20,146.87,2937.4
2024/5/22,New York,LeBron,4,146.67,586.68
2024/5/22,New York,KD,16,139.62,2233.92
2024/5/22,New York,Kyrie,7,120.2,841.4
2024/5/22,Los Angeles,Luka,5,126.61,633.05
2024/5/22,Los Angeles,Jordan,12,143.99,1727.88
2024/5/22,Los Angeles,LeBron,16,139.2,2227.2
2024/5/22,Los Angeles,KD,9,126.14,1135.26
2024/5/22,Los Angeles,Kyrie,20,124.09,2481.8
2024/5/22,Chicago,Luka,3,113.33,339.99
2024/5/22,Chicago,Jordan,7,153.36,1073.52
2024/5/22,Chicago,LeBron,16,134.15,2146.4
2024/5/22,Chicago,KD,20,121.6,2432
2024/5/22,Chicago,Kyrie,15,118.32,1774.8
2024/5/22,Houston,Luka,11,128.18,1409.98
2024/5/22,Houston,Jordan,20,156.09,3121.8
2024/5/22,Houston,LeBron,1,134.31,134.31
2024/5/22,Houston,KD,9,126.33,1136.97
2024/5/22,Houston,Kyrie,20,125.38,2507.6
2024/5/22,Miami,Luka,16,116.39,1862.24
2024/5/22,Miami,Jordan,13,154.21,2004.73
2024/5/22,Miami,LeBron,3,130.99,392.97
2024/5/22,Miami,KD,18,122.13,2198.34
2024/5/22,Miami,Kyrie,2,128.56,257.12
2024/5/23,New York,Luka,14,124.12,1737.68
2024/5/23,New York,Jordan,16,147.11,2353.76
2024/5/23,New York,LeBron,14,130.37,1825.18
2024/5/23,New York,KD,6,131.45,788.7
2024/5/23,New York,Kyrie,20,127.91,2558.2
2024/5/23,Los Angeles,Luka,19,112.51,2137.69
2024/5/23,Los Angeles,Jordan,7,142.61,998.27
2024/5/23,Los Angeles,LeBron,7,136.73,957.11
2024/5/23,Los Angeles,KD,3,125.18,375.54
2024/5/23,Los Angeles,Kyrie,11,120.9,1329.9
2024/5/23,Chicago,Luka,11,114.2,1256.2
2024/5/23,Chicago,Jordan,9,147.87,1330.83
2024/5/23,Chicago,LeBron,11,144.86,1593.46
2024/5/23,Chicago,KD,13,124.33,1616.29
2024/5/23,Chicago,Kyrie,14,120.04,1680.56
2024/5/23,Houston,Luka,20,114.55,2291
2024/5/23,Houston,Jordan,1,143.23,143.23
2024/5/23,Houston,LeBron,12,142.73,1712.76
2024/5/23,Houston,KD,14,125.06,1750.84
2024/5/23,Houston,Kyrie,19,115.61,2196.59
2024/5/23,Miami,Luka,6,119.72,718.32
2024/5/23,Miami,Jordan,4,151.09,604.36
2024/5/23,Miami,LeBron,19,147.76,2807.44
2024/5/23,Miami,KD,8,131.45,1051.6
2024/5/23,Miami,Kyrie,11,120.22,1322.42
2024/5/24,New York,Luka,15,119.44,1791.6
2024/5/24,New York,Jordan,19,152.33,2894.27
2024/5/24,New York,LeBron,10,140.78,1407.8
2024/5/24,New York,KD,15,136.75,2051.25
2024/5/24,New York,Kyrie,13,127.57,1658.41
2024/5/24,Los Angeles,Luka,8,111.9,895.2
2024/5/24,Los Angeles,Jordan,4,155.31,621.24
2024/5/24,Los Angeles,LeBron,13,143.61,1866.93
2024/5/24,Los Angeles,KD,14,124.14,1737.96
2024/5/24,Los Angeles,Kyrie,15,123.93,1858.95
2024/5/24,Chicago,Luka,3,112.93,338.79
2024/5/24,Chicago,Jordan,5,158.23,791.15
2024/5/24,Chicago,LeBron,11,143.5,1578.5
2024/5/24,Chicago,KD,12,135.16,1621.92
2024/5/24,Chicago,Kyrie,8,115.23,921.84
2024/5/24,Houston,Luka,1,120.94,120.94
2024/5/24,Houston,Jordan,19,140.26,2664.94
2024/5/24,Houston,LeBron,4,147.13,588.52
2024/5/24,Houston,KD,7,135.96,951.72
2024/5/24,Houston,Kyrie,7,129.27,904.89
2024/5/24,Miami,Luka,1,122.14,122.14
2024/5/24,Miami,Jordan,7,150.69,1054.83
2024/5/24,Miami,LeBron,19,140.63,2671.97
2024/5/24,Miami,KD,15,127.52,1912.8
2024/5/24,Miami,Kyrie,9,115.39,1038.51
2024/5/25,New York,Luka,11,112.41,1236.51
2024/5/25,New York,Jordan,8,142.98,1143.84
2024/5/25,New York,LeBron,9,132.27,1190.43
2024/5/25,New York,KD,12,138.85,1666.2
2024/5/25,New York,Kyrie,20,116.97,2339.4
2024/5/25,Los Angeles,Luka,9,122.38,1101.42
2024/5/25,Los Angeles,Jordan,1,155.22,155.22
2024/5/25,Los Angeles,LeBron,12,139.86,1678.32
2024/5/25,Los Angeles,KD,6,120.68,724.08
2024/5/25,Los Angeles,Kyrie,20,115.71,2314.2
2024/5/25,Chicago,Luka,6,118.19,709.14
2024/5/25,Chicago,Jordan,0,158.11,0
2024/5/25,Chicago,LeBron,8,146.45,1171.6
2024/5/25,Chicago,KD,0,120.73,0
2024/5/25,Chicago,Kyrie,20,131.19,2623.8
2024/5/25,Houston,Luka,1,129.38,129.38
2024/5/25,Houston,Jordan,2,141.74,283.48
2024/5/25,Houston,LeBron,0,147.84,0
2024/5/25,Houston,KD,14,127.15,1780.1
2024/5/25,Houston,Kyrie,7,124.52,871.64
2024/5/25,Miami,Luka,10,124.31,1243.1
2024/5/25,Miami,Jordan,9,159.29,1433.61
2024/5/25,Miami,LeBron,11,147.36,1620.96
2024/5/25,Miami,KD,4,128.53,514.12
2024/5/25,Miami,Kyrie,7,132.37,926.59
2024/5/26,New York,Luka,14,110.81,1551.34
2024/5/26,New York,Jordan,4,149.55,598.2
2024/5/26,New York,LeBron,18,140.86,2535.48
2024/5/26,New York,KD,5,123.84,619.2
2024/5/26,New York,Kyrie,4,120.46,481.84
2024/5/26,Los Angeles,Luka,18,114.23,2056.14
2024/5/26,Los Angeles,Jordan,11,158.65,1745.15
2024/5/26,Los Angeles,LeBron,7,137.69,963.83
2024/5/26,Los Angeles,KD,15,120.09,1801.35
2024/5/26,Los Angeles,Kyrie,19,117.07,2224.33
2024/5/26,Chicago,Luka,2,116.78,233.56
2024/5/26,Chicago,Jordan,18,156.83,2822.94
2024/5/26,Chicago,LeBron,3,138.33,414.99
2024/5/26,Chicago,KD,0,124.84,0
2024/5/26,Chicago,Kyrie,20,132.39,2647.8
2024/5/26,Houston,Luka,13,126.28,1641.64
2024/5/26,Houston,Jordan,10,149.22,1492.2
2024/5/26,Houston,LeBron,13,142.41,1851.33
2024/5/26,Houston,KD,14,138.04,1932.56
2024/5/26,Houston,Kyrie,10,127.49,1274.9
2024/5/26,Miami,Luka,6,121.86,731.16
